id,area,compactness,density,y_label
lot_plan_01A204_room6,30.7183386,10.22102307,9.1e-05,0
lot_plan_01A204_room7,19.74077523,9.848550775,0.00015670059330000002,1
lot_plan_01A205_room1,11.93524034,10.91504829,0.000118467726,1
lot_plan_01A205_room2,7.459843149,21.25279287,0.0006302682185,2
lot_plan_01A205_room3,6.853769498999999,19.49161702,0.000140410331,4
lot_plan_01A205_room4,3.4141534019999997,8.075160904,0.00020817755830000002,3
lot_plan_01A205_room5,53.05986976,28.78364719,0.0001340948158,0
lot_plan_01A205_room6,16.67222411,11.87410552,0.0001502889296,1
lot_plan_01A206_room1,8.119955474,16.09828933,0.00028966131910000004,5
lot_plan_01A206_room2,38.74776172,18.79910822,9.95e-05,0
lot_plan_01A206_room3,6.85639557,18.65646047,0.0001978063135,4
lot_plan_01A206_room4,7.010200598,12.74452736,0.0005927897608999999,2
lot_plan_01A206_room5,4.000372146,19.82487999,0.0003211979218,3
lot_plan_01A206_room6,18.52018924,10.38571243,0.000149060547,1
lot_plan_01A206_room7,15.465251199999999,11.71746594,0.0001047911367,1
lot_plan_01A207_room1,13.3209321,28.72310786,0.0006096477173999999,2
lot_plan_01A207_room2,30.45904792,30.11657115,0.00015757984340000002,1
lot_plan_01A207_room3,55.58751039,35.39529332,0.00017539877240000003,0
lot_plan_01A208_room1,15.93689461,8.500102329,0.00015642091469999998,1
lot_plan_01A208_room2,11.8572747,8.048323521,9.96e-05,1
lot_plan_01A208_room4,2.395981669,10.77093722,0.0007562275602,3
lot_plan_01A208_room5,9.223624956,14.41153414,0.0009217696686,2
lot_plan_01A208_room6,12.82631177,24.88344291,0.0001956078111,4
lot_plan_01A208_room7,13.95611621,12.95984383,0.000114580856,1
lot_plan_01A208_room8,8.290711672,15.57066675,0.00029629044360000005,5
lot_plan_01A208_room9,24.36929302,8.768524675,6.02e-05,0
lot_plan_01A301_room1,10.01440685,16.19801299,0.00041545933400000004,5
lot_plan_01A301_room3,6.3834649070000005,21.45114507,0.0005250325291000001,2
lot_plan_01A301_room4,2.986898449,17.58448572,0.0003948731359,4
lot_plan_01A301_room5,4.133655851,12.0606762,0.00030992058289999996,3
lot_plan_01A301_room6,52.97547313,26.12043898,0.00010202219490000001,0
lot_plan_01A301_room7,21.61986722,13.88823121,0.0001407428115,1
lot_plan_01A303_room1,14.97822863,12.02380649,0.00013166213740000002,1
lot_plan_01A303_room2,16.65285672,20.15356699,0.0002623573273,5
lot_plan_01A303_room4,6.73134553,20.35194207,0.00018153309700000002,4
lot_plan_01A303_room5,11.29011098,30.20460133,0.0004989274271,2
lot_plan_01A303_room6,28.87134106,11.30868201,8.04e-05,0
lot_plan_01A303_room7,20.10430649,11.29047443,0.0001623949515,1
lot_plan_01A304_room1,10.56051313,11.11565404,0.000445389822,5
lot_plan_01A304_room2,14.90471366,18.22095227,0.0001121024686,1
lot_plan_01A304_room3,3.694860967,10.03017257,0.00031114672000000004,3
lot_plan_01A304_room4,6.719031511,22.98392587,0.00018068963800000002,4
lot_plan_01A304_room5,7.226942946,26.29111949,0.0005400363531,2
lot_plan_01A304_room6,36.61714177,16.67088528,0.0001067440517,0
lot_plan_01A304_room7,20.2185167,10.68908175,0.00016151694519999998,1
lot_plan_01A305_room1,12.01179218,10.80411348,0.0001018694939,1
lot_plan_01A305_room2,9.255138651000001,15.16010708,0.00019559931489999998,4
lot_plan_01A305_room3,5.345461493,21.99793387,0.0005251422217,2
lot_plan_01A305_room4,6.6832149020000005,17.26700377,0.000139230424,4
lot_plan_01A305_room5,5.462483596,18.46993591,0.0003914002015,3
lot_plan_01A305_room6,44.00466722,16.07194711,0.0001142296779,0
lot_plan_01A305_room7,16.45060286,10.2617714,0.0001339589074,1
lot_plan_01A306_room1,3.280198318,10.38593054,0.00030624179739999994,3
lot_plan_01A306_room2,6.875695476000001,14.5038154,0.0006120867872999999,2
lot_plan_01A306_room3,15.15446431,11.35533937,0.0001135509699,1
lot_plan_01A306_room4,5.766795033999999,19.76471717,0.00018719256990000003,4
lot_plan_01A306_room5,20.1450842,11.40253242,0.0001553116411,1
lot_plan_01A306_room6,39.93200111,20.415496700000002,9.9e-05,0
lot_plan_01A306_room7,7.9886848089999996,15.77152643,0.0002898347408,5
lot_plan_01A307_room1,16.38518045,31.34746021,0.0005999001432,2
lot_plan_01A307_room2,30.89830178,27.27523337,0.00016762065890000002,1
lot_plan_01A307_room3,52.71520223,43.52720978,0.0001479950109,0
lot_plan_01A308_room1,15.96969689,9.034482118,0.0001572267271,1
lot_plan_01A308_room2,12.92391403,9.471684977999999,0.0001278484676,1
lot_plan_01A308_room3,2.660816375,11.40316041,0.0008384270222999999,2
lot_plan_01A308_room4,9.2802321,14.330821599999998,0.0009280554631000001,2
lot_plan_01A308_room5,13.30661908,29.9001934,0.0002051963921,4
lot_plan_01A308_room6,13.32217329,11.76064575,0.0001283661928,1
lot_plan_01A308_room7,7.867364583,13.3728083,0.0002868110158,5
lot_plan_01A308_room8,24.37660472,9.133641962,6.75e-05,0
lot_plan_01A401_room1,17.55738562,15.47562007,0.0003521499885,5
lot_plan_01A401_room2,8.245902075,22.70275282,0.0005024221321,2
lot_plan_01A401_room3,2.697142875,21.63441014,0.0003259547583,4
lot_plan_01A401_room4,4.126359123,15.55198196,0.00028054350269999997,3
lot_plan_01A401_room5,44.87025697,16.29887176,6.87e-05,0
lot_plan_01A401_room6,22.13293831,24.22170759,0.00014872035130000002,1
lot_plan_01A403_room1,15.499709699999999,13.00211892,0.00013756522909999999,1
lot_plan_01A403_room2,15.686010099999999,24.84733143,0.0003057042803,5
lot_plan_01A403_room3,3.5703887589999996,9.572737481,0.00029254383530000005,3
lot_plan_01A403_room4,6.2723404689999995,18.61526163,0.0001974608682,4
lot_plan_01A403_room5,7.283354701,18.3739588,0.0005490414024,2
lot_plan_01A403_room6,30.40278821,11.25798943,8.65e-05,0
lot_plan_01A403_room7,20.80520184,10.66773815,0.0001743802745,1
lot_plan_01A404_room1,16.80668503,26.66037931,0.0002896300107,5
lot_plan_01A404_room2,14.66594084,16.13888064,0.0001563755244,1
lot_plan_01A404_room3,3.6213167719999997,8.944607412,0.000294228358,3
lot_plan_01A404_room4,7.074212419,22.16578547,0.000178926655,4
lot_plan_01A404_room5,7.171918376,24.63606662,0.0005221870856,2
lot_plan_01A404_room6,30.49665153,9.770222598,8.909999999999998e-05,0
lot_plan_01A404_room7,20.13862974,9.897322601,0.0001630129904,1
lot_plan_01A406_room1,8.066140752,15.6646726,0.0002827120456,5
lot_plan_01A406_room2,38.82224318,18.19660344,0.0001004050923,0
lot_plan_01A406_room3,4.8577862419999995,14.36388801,0.00016244586669999998,4
lot_plan_01A406_room4,5.119820538,14.359736600000002,0.0004932900798,2
lot_plan_01A406_room5,6.216574147,17.5957013,0.0004977776241,3
lot_plan_01A406_room6,20.03814165,12.45758314,0.00015809297059999998,1
lot_plan_01A406_room7,15.54997208,11.872812800000002,0.0001082019635,1
lot_plan_01A407_room1,14.73548124,41.98440666,0.0005852678501,2
lot_plan_01A407_room2,30.62949586,26.75615055,0.00015594071890000002,1
lot_plan_01A407_room3,54.635022899999996,39.57549929,0.0001593210826,0
lot_plan_01A408_room1,14.13600473,9.448880635,0.0001093770111,1
lot_plan_01A408_room3,3.0435350989999996,11.47891046,0.0008157998690000001,2
lot_plan_01A408_room4,11.05782503,11.50111662,0.0009445883985,2
lot_plan_01A408_room5,15.46090139,28.03556231,0.00019175397550000002,4
lot_plan_01A408_room6,16.31082959,13.64197328,0.0001222675183,1
lot_plan_01A408_room7,38.39511135,22.76250081,0.0001799571215,0
lot_plan_01A501_room1,18.20932096,19.75274275,0.00036453512669999997,5
lot_plan_01A501_room2,8.696585391000001,17.28289105,0.0005599127945,2
lot_plan_01A501_room3,4.171912976000001,15.65105972,0.0002776666938,3
lot_plan_01A501_room4,2.9199401239999996,21.09225935,0.00034119444489999994,4
lot_plan_01A501_room5,42.29263314,16.19382282,6.69e-05,0
lot_plan_01A501_room6,23.45132143,23.21855384,0.00015067332390000001,1
lot_plan_01A502_room1,14.70202423,14.08311113,0.0001289574239,1
lot_plan_01A502_room2,16.72167602,19.53615617,0.00024862216119999996,5
lot_plan_01A502_room3,3.169195771,9.524476385,0.0002695860867,3
lot_plan_01A502_room4,6.5073984739999995,23.64711203,0.000521681223,2
lot_plan_01A502_room5,6.932157864,20.04324575,0.0001513289937,4
lot_plan_01A502_room6,32.3459438,10.33522014,7.099999999999999e-05,0
lot_plan_01A502_room7,18.86378837,11.03961316,0.00015252476259999999,1
lot_plan_01A503_room1,12.57602762,22.78837863,0.0004829262418,2
lot_plan_01A503_room2,21.41705595,19.73978615,0.00037346247470000003,5
lot_plan_01A503_room3,2.455146364,21.09148633,0.0004280220699,4
lot_plan_01A503_room4,4.6974633489999995,15.445245000000002,0.0003244594669,3
lot_plan_01A503_room5,33.27234031,15.30433331,7.929999999999999e-05,0
lot_plan_01A503_room6,25.53960899,21.23754715,0.00015098440530000003,1
lot_plan_01A504_room1,12.72109511,21.67149415,0.0004753785224,2
lot_plan_01A504_room2,21.63688842,24.36205462,0.00036519759299999995,5
lot_plan_01A504_room3,2.563641639,16.0174259,0.00046307993460000007,4
lot_plan_01A504_room4,4.56232706,13.45876537,0.00029998081019999996,3
lot_plan_01A504_room5,32.30071727,13.63286482,7.59e-05,0
lot_plan_01A504_room6,25.7608954,17.15538485,0.0001497942412,1
lot_plan_01A505_room1,3.194597499,10.83941958,0.00030911925610000005,3
lot_plan_01A505_room2,6.887542011,16.95575683,0.0006126840269,2
lot_plan_01A505_room3,14.8864544,11.07234303,0.000109445897,1
lot_plan_01A505_room4,5.782348273999999,20.58538347,0.0001718432302,4
lot_plan_01A505_room5,20.41016812,12.29832993,0.00015831134890000002,1
lot_plan_01A505_room6,40.14806289,19.42120636,0.00010045196390000001,0
lot_plan_01A505_room7,7.865738798,15.33401355,0.0002934397202,5
lot_plan_01A506_room1,13.74134053,27.77664625,0.0005367473475,2
lot_plan_01A506_room2,30.94481354,24.66713559,0.000155726674,1
lot_plan_01A506_room3,54.10008917,37.96003093,0.00015864218019999999,0
lot_plan_01A507_room1,15.84933556,9.196263127,0.0001615297835,1
lot_plan_01A507_room2,11.55596775,8.848316439,0.00010814287909999998,1
lot_plan_01A507_room3,2.65885905,10.45274825,0.0008251987521,3
lot_plan_01A507_room4,9.285900933999999,14.36220367,0.0008633357429,2
lot_plan_01A507_room5,12.7042019,30.71253604,0.0007124509248999999,4
lot_plan_01A507_room6,14.12668648,10.06131192,0.0001671371559,1
lot_plan_01A507_room7,10.03210149,10.30625801,0.0002912057995,5
lot_plan_01A507_room8,22.69890806,9.365185563999999,6.11e-05,0
lot_plan_01A601_room1,10.28949243,11.69629061,0.0001777997812,5
lot_plan_01A601_room2,2.251570451,11.43268889,0.0003054257445,3
lot_plan_01A601_room3,30.69170958,13.488625899999999,9.51e-05,0
lot_plan_01A601_room4,10.76477172,8.329095036,0.0001975549353,1
lot_plan_01A601_room5,2.64703064,8.551064197999999,0.0007799763357000001,2
lot_plan_01A601_room6,5.886105647999999,17.830108399999997,0.0001429212685,4
lot_plan_01A601_room7,9.407866726,8.83988549,0.000102908526,1
lot_plan_01A601_room8,4.593905495,16.33627845,0.0005559730279,2
lot_plan_01A601_room9,11.32105555,8.187240946000001,0.00014487386080000003,1
lot_plan_01A601_room10,11.93066407,8.830864429,7.38e-05,1
lot_plan_01A602_room1,15.120209699999998,9.663918036,0.00012604675279999998,1
lot_plan_01A602_room2,5.893602538,12.74285004,0.0005679821372,2
lot_plan_01A602_room3,9.310809948,7.6831049920000005,8.759999999999999e-05,1
lot_plan_01A602_room4,1.8032888390000001,7.131603645,0.0003132054014,3
lot_plan_01A602_room5,6.957775915,15.22250025,0.000144394203,4
lot_plan_01A602_room6,11.341117599999999,9.285672885,7.55e-05,1
lot_plan_01A602_room7,3.1607195339999996,6.907604919,0.000714257806,2
lot_plan_01A602_room8,10.10196449,8.774597707,7.79e-05,1
lot_plan_01A602_room9,10.6807392,11.91795567,0.0001408676813,5
lot_plan_01A602_room10,24.58329559,12.38721848,0.0001017557175,0
lot_plan_01C101_room1,18.15954873,11.09246027,0.0002112610015,1
lot_plan_01C101_room2,7.671598022,15.53404678,0.0008334327359,2
lot_plan_01C101_room3,4.386117259,27.25707682,0.000174223975,4
lot_plan_01C101_room4,34.89977305,14.965337,5.7799999999999995e-05,0
lot_plan_01C101_room5,4.189295278,16.22306582,0.000425721822,3
lot_plan_01C101_room6,14.71855249,12.93232256,0.00017352844700000003,1
lot_plan_01C101_room7,15.95783568,21.48032789,0.00032659189169999996,5
lot_plan_01C102_room1,17.35694142,12.38241266,0.0001935311179,1
lot_plan_01C102_room2,19.68624529,13.10866199,0.0001143397647,1
lot_plan_01C102_room3,5.994431555,15.19335433,0.0006415878815,2
lot_plan_01C102_room4,3.9977628860000003,10.39622272,0.0003108281585,4
lot_plan_01C102_room5,3.286522106,15.27426386,0.0007552249338,3
lot_plan_01C102_room6,48.90362596,31.76210314,0.0001699565516,0
lot_plan_01C201_room1,2.615422927,10.01163057,0.0006542452179,2
lot_plan_01C201_room2,20.42330602,20.729385399999998,0.00013011358,1
lot_plan_01C201_room3,2.3436537530000003,7.169369552,0.00033318466030000005,3
lot_plan_01C201_room4,11.795687699999998,8.418756224,0.0001044518486,1
lot_plan_01C201_room5,11.33880803,11.99926787,0.000115893364,1
lot_plan_01C201_room6,3.532130571,13.75238681,0.00025061048740000004,4
lot_plan_01C201_room7,6.70335884,12.4861086,0.0006170977702999999,2
lot_plan_01C201_room8,9.16678688,11.94770515,0.00037435534960000003,5
lot_plan_01C201_room9,31.97736556,13.23349371,7.609999999999999e-05,0
lot_plan_01C202_room1,8.865861592,21.04276701,0.0006008277585,2
lot_plan_01C202_room2,18.36208673,20.058166,0.0001488762614,1
lot_plan_01C202_room4,15.54693278,14.24903114,0.000136959519,1
lot_plan_01C202_room5,5.797037912,23.77220106,0.0001630995415,4
lot_plan_01C202_room6,3.6523112710000003,10.80964562,0.0002663227651,3
lot_plan_01C202_room7,43.76939324,17.54910167,0.000148839437,0
lot_plan_03B304_room2,45.03881455,26.234052600000002,0.00029605534519999997,0
lot_plan_03B304_room3,5.686999318,16.86136388,0.00036677719100000004,4
lot_plan_03B304_room4,10.79991534,21.35186234,0.0006718679764999999,2
lot_plan_03B304_room6,26.12369772,15.57205627,0.0001983452895,1
lot_plan_03B305_room1,8.685460800000001,11.46203494,0.0004929815706000001,5
lot_plan_03B305_room2,36.72096679,17.63130389,0.0002069109894,0
lot_plan_03B305_room3,2.9885277180000003,11.6246489,0.00039785127260000004,3
lot_plan_03B305_room5,6.140427047999999,12.04269603,0.0006555211275,2
lot_plan_03B306_room1,6.470624247000001,19.15141188,0.0003065213721,3
lot_plan_03B306_room3,15.03906461,22.58505356,0.0006985796747,2
lot_plan_03B306_room4,15.20903823,31.64772838,0.0002659717778,4
lot_plan_03B306_room5,60.77776309,21.91681703,0.0001525934902,0
lot_plan_03B401_room1,29.43296392,18.56378237,0.00020917048930000002,1
lot_plan_03B401_room2,11.366748300000001,21.15894635,0.0006922058576,2
lot_plan_03B401_room4,55.84849477,40.04714873,0.00020310520080000003,0
lot_plan_03B402_room2,10.15117958,10.31726128,0.0004634025568,5
lot_plan_03B402_room3,39.84012705,22.28464657,0.00011364933720000001,0
lot_plan_03B402_room4,5.539660707,13.04221588,0.00021876959580000003,4
lot_plan_03B402_room5,12.54174863,13.03698516,0.00014061627080000003,1
lot_plan_03B402_room7,10.55149916,17.59931352,0.0005614277092,2
lot_plan_03B402_room8,19.02375185,14.60774389,0.0001989690623,1
lot_plan_03B403_room2,9.776612035,12.35080202,0.0006308441523999999,2
lot_plan_03B403_room4,8.570923742,11.48445338,0.00036980691719999995,5
lot_plan_03B403_room5,36.15349075,22.89247625,0.00011702184579999999,0
lot_plan_03B404_room1,49.97253226,31.45033875,0.000309242963,0
lot_plan_03B404_room2,6.140208755,21.91575991,0.0003528681981,4
lot_plan_03B404_room3,12.81678239,19.37419347,0.0007327037002,2
lot_plan_03B404_room5,28.44698868,21.04292042,0.0001649807638,1
lot_plan_03B405_room2,9.60580453,12.64193814,0.0006317457008,2
lot_plan_03B405_room3,11.01719883,13.00594604,0.00013964273769999998,1
lot_plan_03B405_room4,4.906085033,13.05564548,0.00020978534350000002,4
lot_plan_03B405_room5,16.49687326,13.82759215,0.00017786055240000002,1
lot_plan_03B405_room6,8.526993878999999,11.16797701,0.00036008069479999996,5
lot_plan_03B405_room7,36.28419145,18.03334844,0.0001302293658,0
lot_plan_03B406_room1,6.56124631,18.30434595,0.0003123055321,3
lot_plan_03B406_room3,15.01500576,23.07071912,0.0006935284278999999,2
lot_plan_03B406_room4,14.99728849,32.69078569,0.000260586354,4
lot_plan_03B406_room5,60.92719381,21.97231613,0.0001695804553,0
lot_plan_03B501_room1,25.57091713,19.77191071,0.0001608413111,1
lot_plan_03B501_room2,10.72326994,17.69485533,0.0006335087512000001,2
lot_plan_03B501_room4,60.29060696,38.76205349,0.00017567674740000003,0
lot_plan_03B502_room2,10.96679232,14.91190635,0.000663537966,2
lot_plan_03B502_room5,9.861409988,12.60508146,0.0003826759465,5
lot_plan_03B502_room6,39.06626609,22.21017779,9.22e-05,0
lot_plan_03B503_room2,8.932209882,9.395760137,0.00048112769379999996,5
lot_plan_03B503_room3,34.87630452,18.4409766,0.00010613557929999999,0
lot_plan_03B503_room4,3.050505448,9.563614828,0.0004052768419,3
lot_plan_03B503_room6,6.435119007999999,9.910365808,0.0007132766356,2
lot_plan_03B504_room1,49.68644139,31.25889667,0.00028822297639999995,0
lot_plan_03B504_room2,6.046430181,22.52327152,0.0003315328409,4
lot_plan_03B504_room3,13.00981527,18.87013726,0.0007458054505,2
lot_plan_03B504_room5,28.61755843,21.26543149,0.00016307235330000001,1
lot_plan_03B505_room1,8.926480244,9.299066612,0.00044508026210000006,5
lot_plan_03B505_room2,34.79547095,16.34384804,0.000153617541,0
lot_plan_03B505_room5,4.027713714,8.489973982999999,0.0005738983257999999,3
lot_plan_03B505_room6,5.56054201,10.13834603,0.0006472975356,2
lot_plan_03B506_room2,3.6250642969999998,14.80658796,0.0008758287598,3
lot_plan_03B506_room3,8.844156476,17.9382777,0.0006650832476,2
lot_plan_03B506_room4,11.34085019,24.22013334,0.000185764191,4
lot_plan_03B506_room5,21.42601897,17.1598978,0.000173502326,1
lot_plan_03B506_room6,52.53428564,21.52960981,0.00019777391319999999,0
lot_plan_03B601_room1,12.16723495,9.727901457,0.0001300538617,1
lot_plan_03B601_room2,7.48245305,9.614411999,0.0007463124963999999,2
lot_plan_03B601_room4,12.56275303,9.504978292999999,0.0004346988443999999,5
lot_plan_03B601_room5,26.39750706,14.68735793,9.44e-05,0
lot_plan_03B601_room6,2.317774752,9.334901675,0.0004939513328,4
lot_plan_03B601_room7,13.34529794,13.40777926,0.000108266232,1
lot_plan_03B601_room8,6.140497627,9.881916376,0.0006043885962,2
