id,area,compactness,density,y_label
lot_plan_01A102_0001_room7,34.57936381,9.089916035,4.74e-05,0
lot_plan_01A102_0001_room8,16.47962172,8.534560883,7.56e-05,1
lot_plan_01A103_0001_room1,6.906071504,10.04754285,0.0001786415826,2
lot_plan_01A103_0001_room2,14.965843300000001,6.165922209,7.2e-05,1
lot_plan_01A103_0001_room3,2.084426061,8.472091103,0.0001871210423,3
lot_plan_01A103_0001_room4,2.0446934740000002,8.036191045,0.0001814065279,4
lot_plan_01A103_0001_room5,13.11761152,6.4173887370000005,5.7700000000000007e-05,1
lot_plan_01A103_0001_room6,37.67123748,8.810523508,8.27e-05,0
lot_plan_01A103_0001_room7,3.41789522,7.762345901000001,0.0003112563864,2
lot_plan_01A103_0001_room8,16.78540991,7.2604210479999995,4.48e-05,1
lot_plan_01A104_0001_room1,3.56605498,6.2907117,0.0003171699667,2
lot_plan_01A104_0001_room2,16.88759012,8.498192214,4.59e-05,1
lot_plan_01A104_0001_room3,38.2998861,11.36875138,8.32e-05,0
lot_plan_01A104_0001_room4,12.38444156,6.388128609,6.45e-05,1
lot_plan_01A104_0001_room5,2.7069444560000004,7.285393982,0.0001856424215,3
lot_plan_01A104_0001_room6,2.368707921,10.39131655,0.00018203456130000002,4
lot_plan_01A104_0001_room7,14.5298199,7.387457373999999,7.03e-05,1
lot_plan_01A104_0001_room8,6.629122892000001,8.15297334,0.0002479351221,2
lot_plan_01A105_0001_room1,7.3683000320000005,7.870346061,0.00039418718660000004,2
lot_plan_01A105_0001_room2,18.18916312,7.9030870989999995,7.56e-05,1
lot_plan_01A105_0001_room3,4.441303028,9.366321361,0.0002596660383,4
lot_plan_01A105_0001_room4,3.3323530530000003,9.043314681,0.00023248531219999998,2
lot_plan_01A105_0001_room5,13.48660182,7.779450225,5.79e-05,1
lot_plan_01A105_0001_room6,12.1565103,11.82771977,5.4000000000000005e-05,1
lot_plan_01A105_0001_room7,38.99933892,16.48910035,7.13e-05,0
lot_plan_01A106_0001_room1,8.936922213999999,9.419572261,0.0001602750982,2
lot_plan_01A106_0001_room2,20.22989927,8.648108907000001,8.13e-05,1
lot_plan_01A106_0001_room3,4.0516971360000005,7.847063932,0.00016825964519999998,3
lot_plan_01A106_0001_room4,3.4525999169999997,14.79947598,0.00017318096819999998,4
lot_plan_01A106_0001_room5,15.88425855,7.592319455,6.27e-05,1
lot_plan_01A106_0001_room6,44.71770364,15.8114666,6.23e-05,0
lot_plan_01A107_0001_room1,42.64789863,11.13776032,6.69e-05,0
lot_plan_01A107_0001_room2,16.28903021,8.106236763,4.6899999999999995e-05,1
lot_plan_01A107_0001_room3,3.939703273,9.822591828,0.000151313105,3
lot_plan_01A107_0001_room4,3.63200748,20.30299552,0.0001069842702,4
lot_plan_01A107_0001_room5,21.40849286,8.059566022,6.579999999999999e-05,1
lot_plan_01A107_0001_room6,9.328407828,9.980220221,0.0001351910147,2
lot_plan_01A108_0001_room1,11.96461833,20.234091600000003,0.0001448654229,2
lot_plan_01A108_0001_room2,31.610938300000004,16.34918263,5.629999999999999e-05,1
lot_plan_01A108_0001_room3,54.04949061,21.37337606,5.489999999999999e-05,0
lot_plan_01A109_0001_room1,41.76021145,15.92690778,7.01e-05,0
lot_plan_01A109_0001_room2,7.595165701,6.935507,0.0002564134035,2
lot_plan_01A109_0001_room3,4.615258642,8.070973964,0.0005549480531000001,2
lot_plan_01A109_0001_room4,4.195787248,11.44319675,0.00026625895260000003,4
lot_plan_01A109_0001_room5,15.13715093,6.669670515,7.74e-05,1
lot_plan_01A109_0001_room6,11.39800255,6.783820788,7.08e-05,1
lot_plan_01A109_0001_room7,12.48645387,7.464213138,6.35e-05,1
lot_plan_01A110_0001_room1,16.7831765,8.196528773999999,7.6e-05,1
lot_plan_01A110_0001_room2,13.97513009,8.834189001,5.07e-05,1
lot_plan_01A110_0001_room3,13.71592648,12.14154752,5.489999999999999e-05,1
lot_plan_01A110_0001_room4,3.870773976,11.08103773,0.0001958960464,2
lot_plan_01A110_0001_room5,6.972569975,9.30707052,0.00019868951949999998,2
lot_plan_01A110_0001_room6,3.288672156,10.42993382,0.0001784029434,4
lot_plan_01A110_0001_room7,39.53811991,14.57726844,7.020000000000001e-05,0
lot_plan_01A201_0001_room1,21.33043293,9.967763486,7.87e-05,1
lot_plan_01A201_0001_room2,2.586831501,12.82801668,0.0001658031219,3
lot_plan_01A201_0001_room3,43.99628736,15.32963187,4.5600000000000004e-05,0
lot_plan_01A201_0001_room4,4.773231976,21.87214832,7.670000000000001e-05,4
lot_plan_01A201_0001_room5,7.775182857999999,14.1082788,0.0001490088635,2
lot_plan_01A201_0001_room6,17.52667439,8.906866393,3.9500000000000005e-05,1
lot_plan_01A202_0001_room1,6.866733115,9.625924742999999,0.0001469447104,5
lot_plan_01A202_0001_room2,20.35278718,7.56651583,6.55e-05,1
lot_plan_01A202_0001_room3,8.721977218,8.199046549,0.0001610780221,2
lot_plan_01A202_0001_room4,38.28675429999999,13.42366447,5.629999999999999e-05,0
lot_plan_01A202_0001_room5,2.832508438,8.975455093999999,0.00019099999999999998,3
lot_plan_01A202_0001_room6,20.20330327,8.151014101,5.520000000000001e-05,1
lot_plan_01A203_0001_room1,3.728779423,7.670392371,0.0002034048276,2
lot_plan_01A203_0001_room2,2.296909137,5.41355524,0.00027081736189999995,3
lot_plan_01A203_0001_room3,14.31658371,10.68468118,7.49e-05,1
lot_plan_01A203_0001_room4,6.643396655,15.62283641,0.0002845865875,2
lot_plan_01A203_0001_room5,11.25238808,7.084722664,6.459999999999998e-05,1
lot_plan_01A203_0001_room6,16.50258478,8.136445213,4.0600000000000004e-05,1
lot_plan_01A203_0001_room7,42.827586100000005,15.68356931,7.070000000000001e-05,0
lot_plan_01A204_0001_room1,1.344367338,12.32426745,0.0002165869115,2
lot_plan_01A204_0001_room2,1.9960573719999999,8.353931387000001,0.0001914263998,3
lot_plan_01A204_0001_room3,6.073045202,11.54965107,0.0001625553791,2
lot_plan_01A204_0001_room4,35.94840163,8.244297777,5.7600000000000004e-05,0
lot_plan_01A204_0001_room5,11.03751686,6.475400869,4.99e-05,1
lot_plan_01A204_0001_room6,6.445629293,11.2155514,7.269999999999999e-05,4
lot_plan_01A204_0001_room7,11.61405602,7.075092862000001,4.3700000000000005e-05,1
lot_plan_01A204_0001_room8,10.0960023,5.94225626,5.13e-05,1
lot_plan_01A204_0001_room9,13.1904581,5.872219862000001,6.47e-05,1
lot_plan_01A205_0001_room1,8.845731225,9.374952333,0.000148912199,2
lot_plan_01A205_0001_room2,20.3631725,7.897113526,7.57e-05,1
lot_plan_01A205_0001_room3,3.796547295,6.883894217000001,0.0001491496957,3
lot_plan_01A205_0001_room4,3.2007463460000003,14.86640439,0.00017200131709999998,4
